OTU_num,control.1,control.2,control.3,control.4,control.5,control.6,control.7,control.8,control.9,control.10,control.11,control.12,control.13,control.14,control.15,control.16,control.17,control.18,control.19,control.20,DSS.1,DSS.2,DSS.3,DSS.4,DSS.5,DSS.6,DSS.7,DSS.8,DSS.9,DSS.10,DSS.11,DSS.12,DSS.13,DSS.14,DSS.15,DSS.16,DSS.17,DSS.18,DSS.19,G75.1,G75.2,G75.3,G75.4,G75.5,G75.6,G75.7,G75.8,G75.9,G75.10,G17.1,G17.2,G17.3,G17.4,G17.5,G17.6,G17.7,G17.8,G17.9,G17.10,Rb1.1,Rb1.2,Rb1.3,Rb1.4,Rb1.5,Rb1.6,Rb1.7,Rb1.8,Rb1.9,Rb1.10,Rg3.1,Rg3.2,Rg3.3,Rg3.4,Rg3.5,Rg3.6,Rg3.7,Rg3.8,Rg3.9,Rg3.10,Rg2.1,Rg2.2,Rg2.3,Rg2.4,Rg2.5,Rg2.6,Rg2.7,Rg2.8,Rg2.9,Rg2.10,D.G75.1,D.G75.2,D.G75.3,D.G75.4,D.G75.5,D.G75.6,D.G75.7,D.G75.8,D.G75.9,D.G17.1,D.G17.2,D.G17.3,D.G17.4,D.G17.5,D.G17.6,D.G17.7,D.G17.8,D.G17.9,D.Rb1.1,D.Rb1.2,D.Rb1.3,D.Rb1.4,D.Rb1.5,D.Rb1.6,D.Rb1.7,D.Rb1.8,D.Rb1.9,D.Rb1.10,D.Rg3.1,D.Rg3.2,D.Rg3.3,D.Rg3.4,D.Rg3.5,D.Rg3.6,D.Rg3.7,D.Rg3.8,D.Rg3.9,D.Rg3.10,D.Rg2.1,D.Rg2.2,D.Rg2.3,D.Rg2.4,D.Rg2.5,D.Rg2.6,D.Rg2.7,D.Rg2.8,D.Rg2.9,D.Rg2.10,Taxonomy
OTU_724,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,5.44E-05,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,2.72E-05,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,2.72E-05,0,0,5.44E-05,0,0,0,0,0,2.72E-05,2.72E-05,2.72E-05,0,2.72E-05,0,0,0,0,0,0,0,0,0.000108725,0,0,0,0,0,0,5.44E-05,2.72E-05,0,0.000298994,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,2.72E-05,0,0,0,0,8.15E-05,0,0,0,0,0,0,0,0,0,8.15E-05,0,k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Marmoricola
OTU_725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,5.44E-05,0,0,0,2.72E-05,0,0,0,0,2.72E-05,0,0,0,0,2.72E-05,0,0,0,0,2.72E-05,2.72E-05,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__
OTU_726,0,2.72E-05,0,2.72E-05,0,5.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__;s__
OTU_727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190269,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
OTU_728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,2.72E-05,0,0,2.72E-05,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae
OTU_729,2.72E-05,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Porphyrobacter;s__
OTU_730,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,0,0,0,0,0,0,5.44E-05,0,k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae
OTU_731,0.000298994,0.00021745,0.000190269,0.000271813,0.000244632,0.000271813,0.000135906,0.000353357,0.000271813,0.000298994,0.00062517,0.000135906,0.000326176,0.00021745,0.000353357,0.00021745,0.000271813,0.00021745,0.000407719,0.000244632,0.000298994,0.000108725,8.15E-05,0.000108725,0.000489263,0.000190269,0.000244632,0.00021745,0.000244632,0.000108725,0.00084262,0.000163088,0.00062517,0.000244632,0.000135906,0.000434901,2.72E-05,0.000163088,0.000271813,0.000163088,0.005300353,0.000869802,2.72E-05,0,0.000135906,0.007583582,0,5.44E-05,2.72E-05,2.72E-05,0.005789617,0.001141615,0.000163088,2.72E-05,0.000244632,0.006931231,0.000108725,5.44E-05,0.000135906,0.000135906,0.005463441,0.000924164,0.000108725,8.15E-05,0.000462082,0.007012775,0.000108725,5.44E-05,8.15E-05,8.15E-05,0.012285947,0,0,0,2.72E-05,5.44E-05,0,2.72E-05,2.72E-05,0.000108725,0.013645012,0,2.72E-05,0,0,5.44E-05,2.72E-05,0,8.15E-05,5.44E-05,0.00899701,2.72E-05,0,2.72E-05,0.000135906,0,2.72E-05,0,0,0,0.008915466,0,2.72E-05,2.72E-05,0,5.44E-05,5.44E-05,0,2.72E-05,0,0,0,0.000761076,0,2.72E-05,0,0,2.72E-05,0,0,0.009513455,2.72E-05,0.000978527,0,0,0,0,0,2.72E-05,0,0,0.000108725,0.000570807,2.72E-05,0,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia
OTU_732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
OTU_733,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,8.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,2.72E-05,0,0,0,2.72E-05,0,0,0,0,2.72E-05,0,0,0,5.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,0,5.44E-05,2.72E-05,0,5.44E-05,8.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,5.44E-05,5.44E-05,0,0,0,0,0,2.72E-05,2.72E-05,0,2.72E-05,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,2.72E-05,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
OTU_734,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,2.72E-05,0,5.44E-05,0,5.44E-05,2.72E-05,0,2.72E-05,0,8.15E-05,5.44E-05,0,0,0,2.72E-05,0,0,0,2.72E-05,0,0,0,5.44E-05,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio
OTU_735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,2.72E-05,0,0,0,2.72E-05,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,8.15E-05,2.72E-05,5.44E-05,0,8.15E-05,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,0,2.72E-05,0,0,0,0,0.000190269,0,0,0,0,0,0,0,0,0,2.72E-05,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__unidentified_Rhizobiales;g__Devosia;s__
OTU_736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,0,2.72E-05,0,0,0,5.44E-05,0,0,0,0,0,0,0,0,0,0,5.44E-05,0,k__Bacteria;p__Gemmatimonadetes;c__unidentified_Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__
OTU_737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,5.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__
OTU_738,0,0,0,0,2.72E-05,0,2.72E-05,2.72E-05,0,0,0,2.72E-05,0,2.72E-05,0,0,0,0,0,0,2.72E-05,0,0,0,0,2.72E-05,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Solibacterales;f__unidentified_Solibacterales;g__Bryobacter;s__
OTU_739,0.000108725,0.000326176,0.00021745,8.15E-05,0.000407719,2.72E-05,0.000163088,0.000244632,0.000244632,0.00021745,0.000298994,0.000271813,0.000244632,0.000135906,0.000516445,0.000326176,0.000543626,0.000570807,0.000462082,0.000108725,0.000407719,0.000163088,0.00021745,2.72E-05,0.000298994,0.000298994,0.000298994,0.000353357,0.000462082,0.000543626,5.44E-05,0.000462082,0.000135906,0.000190269,0,0.000163088,0.000271813,0.000407719,0.000326176,0.000244632,0.000489263,0.000244632,0.00021745,0.000244632,0.000570807,0.000326176,0.001658059,0.000271813,0.000298994,0.000190269,0.000652351,0.000407719,0.000326176,0.000380538,0.001087252,0.000706714,0.001712422,0.000407719,0.000298994,0.000271813,0.000951345,0.000434901,0.000244632,0.000516445,0.000597989,0.000570807,0.001114433,0.000326176,0.000271813,0.000190269,0.001331884,0.001549334,0.000733895,0.00062517,0.001141615,0.000516445,0.001739603,0.000788258,0.019081272,0.000543626,0.000271813,0.000326176,0.000489263,0.00021745,0.000353357,0.000190269,0.000380538,0.00021745,0.001304702,0.000815439,0.000190269,0.000108725,8.15E-05,0.000163088,0.000190269,0.000108725,0.000271813,5.44E-05,0.000652351,0,0.000353357,0.000163088,8.15E-05,8.15E-05,0.000298994,0.000163088,0.001766784,0.000108725,0.001060071,0.00021745,0.000353357,0.00084262,0.000135906,0.000163088,0.000108725,0.00021745,0.000135906,0,0.001114433,0.000244632,0.000190269,0.000108725,0.000135906,5.44E-05,5.44E-05,2.72E-05,0.000353357,0.000407719,0.000326176,0.000380538,0.000516445,0.000298994,0.000434901,0.000380538,0.000163088,0.000135906,0.000733895,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU_740,0,2.72E-05,0,5.44E-05,0,0,0,0,5.44E-05,2.72E-05,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,2.72E-05,0,0,0,2.72E-05,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__
OTU_741,0,0,2.72E-05,0.000462082,0,0,0,5.44E-05,0,0,0,0,0,5.44E-05,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Cyanobacteria;c__unidentified_Cyanobacteria;o__unidentified_Cyanobacteria;f__unidentified_Cyanobacteria;g__unidentified_Cyanobacteria;s__Phalacroma_mitra
OTU_742,0,0,0,0,0,5.44E-05,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,5.44E-05,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000135906,0,5.44E-05,2.72E-05,0,0,2.72E-05,0,2.72E-05,0,0,5.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,2.72E-05,0,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__
OTU_743,8.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,8.15E-05,0,2.72E-05,0,0,0,0,0,0,0,5.44E-05,0,0,0,0,0,2.72E-05,0,0,0.003751019,0,8.15E-05,0,0,2.72E-05,0,8.15E-05,0,0,0.00440337,2.72E-05,0,0,8.15E-05,0,0,5.44E-05,2.72E-05,0,0.003941288,0,0,0,2.72E-05,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,2.72E-05,2.72E-05,0,0,0,0,0,0,0,0,0.000135906,2.72E-05,0,2.72E-05,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001929872,0,0,0,5.44E-05,0,0,0,0,8.15E-05,0,0,0,0,2.72E-05,0.000163088,2.72E-05,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae
OTU_744,0,0,0,0,0,0.000108725,0,2.72E-05,8.15E-05,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus
OTU_745,0,0,0,0,2.72E-05,0,0,0,0,2.72E-05,0,0,0,0,8.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,5.44E-05,2.72E-05,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,0,0,0,2.72E-05,2.72E-05,0,0.000108725,2.72E-05,2.72E-05,8.15E-05,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Micrococcales;f__Cellulomonadaceae;g__Cellulomonas;s__
OTU_746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108725,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,0,0,0,0,0,0,0,0,0.000108725,0,0,0,0,8.15E-05,0,0,0,0,8.15E-05,0,0,0,0,0,0,0,0,0,5.44E-05,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium
OTU_747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,5.44E-05,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,2.72E-05,0,0,0,8.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,2.72E-05,5.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__unidentified_Clostridiales;g__unidentified_Clostridiales
OTU_748,0,8.15E-05,5.44E-05,0,0,0,0,8.15E-05,2.72E-05,0,0,5.44E-05,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,2.72E-05,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,2.72E-05,0,0,0,0,2.72E-05,0,0,0.000108725,0,0,2.72E-05,0,5.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,0,0,2.72E-05,0,5.44E-05,5.44E-05,0,5.44E-05,0,0,0,5.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0.000108725,0,5.44E-05,5.44E-05,0,2.72E-05,2.72E-05,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__;s__
OTU_749,0,0,0,0,2.72E-05,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__
OTU_750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
OTU_751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,2.72E-05,0,0,5.44E-05,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Filifactor;s__
OTU_752,0.000108725,8.15E-05,5.44E-05,0.000108725,8.15E-05,8.15E-05,2.72E-05,5.44E-05,8.15E-05,0.000380538,5.44E-05,0,0,0,0.000108725,0.000163088,0,2.72E-05,0,0.000271813,0,0,0,8.15E-05,0.00021745,0.000108725,2.72E-05,2.72E-05,5.44E-05,0.000190269,5.44E-05,0.000108725,5.44E-05,2.72E-05,0,0.000135906,0,0,5.44E-05,0.000190269,8.15E-05,2.72E-05,0,5.44E-05,0.000163088,0,5.44E-05,0,0,8.15E-05,0.000271813,0,2.72E-05,5.44E-05,0.00021745,8.15E-05,0,2.72E-05,5.44E-05,8.15E-05,0.000163088,0.00021745,0.000163088,0.000135906,0.000652351,8.15E-05,0.000271813,2.72E-05,5.44E-05,0.000108725,0,0,0,0,0,2.72E-05,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,5.44E-05,0,0,0,5.44E-05,0,0,0,5.44E-05,0,0,0,0,0,0,0,0,0,0,0,0.000244632,0,8.15E-05,0,0,0,0,5.44E-05,0,0,0.000761076,0,0,0,0,8.15E-05,0,2.72E-05,0,0,5.44E-05,0,0,0,0,5.44E-05,0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus
